Time      ECG     TEB
59.565     481     14.2987
59.57     507     14.3057
59.575     523     14.2882
59.58     498     14.2882
59.585     475     14.2917
59.59     503     14.3039
59.595     526     14.2917
59.6     495     14.2864
59.605     482     14.3039
59.61     507     14.3022
59.615     524     14.2952
59.62     497     14.2935
59.625     479     14.3057
59.63     500     14.3022
59.635     520     14.2882
59.64     499     14.2987
59.645     479     14.3075
59.65     508     14.3022
59.655     527     14.3093
59.66     503     14.3058
59.665     484     14.3075
59.67     507     14.3022
59.675     525     14.2987
59.68     502     14.2794
59.685     485     14.2829
59.69     514     14.2776
59.695     534     14.2829
59.7     503     14.2882
59.705     488     14.2882
59.71     516     14.2882
59.715     543     14.2987
59.72     517     14.3022
59.725     498     14.304
59.73     526     14.311
59.735     552     14.3128
59.74     528     14.3022
59.745     515     14.304
59.75     546     14.304
59.755     570     14.2987
59.76     545     14.2935
59.765     533     14.3075
59.77     567     14.3057
59.775     589     14.3004
59.78     564     14.3092
59.785     553     14.3092
59.79     577     14.3075
59.795     594     14.304
59.8     564     14.3022
59.805     535     14.2918
59.81     560     14.2918
59.815     571     14.2952
59.82     539     14.304
59.825     519     14.3093
59.83     536     14.3233
59.835     547     14.3268
59.84     519     14.3285
59.845     494     14.3232
59.85     516     14.3303
59.855     534     14.3145
59.86     504     14.3268
59.865     484     14.318
59.87     510     14.318
59.875     529     14.318
59.88     501     14.3215
59.885     486     14.325
59.89     512     14.3093
59.895     529     14.3075
59.9     501     14.3111
59.905     484     14.3251
59.91     509     14.3251
59.915     528     14.3251
59.92     500     14.3286
59.925     481     14.3338
59.93     510     14.3233
59.935     528     14.311
59.94     497     14.3128
59.945     483     14.3215
59.95     510     14.3162
59.955     524     14.3128
59.96     502     14.3075
59.965     482     14.3162
59.97     508     14.3057
59.975     530     14.2969
59.98     502     14.3004
59.985     484     14.2987
59.99     508     14.2987
59.995     521     14.3005
60     500     14.3093
60.005     482     14.318
60.01     507     14.3145
60.015     527     14.304
60.02     496     14.304
60.025     482     14.2987
60.03     506     14.2987
60.035     525     14.2952
60.04     497     14.297
60.045     476     14.3005
60.05     509     14.3076
60.055     525     14.297
60.06     489     14.3005
60.065     479     14.3093
60.07     503     14.2987
60.075     517     14.2969
60.08     493     14.2987
60.085     477     14.3128
60.09     502     14.318
60.095     519     14.311
60.1     493     14.3093
60.105     472     14.3093
60.11     506     14.304
60.115     524     14.2935
60.12     494     14.2987
60.125     478     14.3075
60.13     501     14.3128
60.135     521     14.3075
60.14     493     14.304
60.145     478     14.3075
60.15     504     14.2865
60.155     521     14.269
60.16     488     14.2795
60.165     474     14.29
60.17     501     14.2952
60.175     518     14.2918
60.18     490     14.2952
60.185     477     14.2865
60.19     504     14.2847
60.195     514     14.2847
60.2     487     14.2812
60.205     476     14.2935
60.21     502     14.2987
60.215     520     14.2987
60.22     492     14.3005
60.225     473     14.304
60.23     506     14.2882
60.235     518     14.2935
60.24     491     14.29
60.245     474     14.29
60.25     503     14.2952
60.255     524     14.304
60.26     490     14.3058
60.265     473     14.3093
60.27     502     14.318
60.275     519     14.3075
60.28     492     14.3022
60.285     479     14.3162
60.29     505     14.3075
60.295     520     14.3057
60.3     494     14.3057
60.305     477     14.3145
60.31     506     14.3162
60.315     522     14.311
60.32     496     14.304
60.325     488     14.3075
60.33     514     14.2987
60.335     529     14.2952
60.34     495     14.3023
60.345     484     14.3128
60.35     510     14.3111
60.355     533     14.3216
60.36     500     14.3163
60.365     482     14.318
60.37     504     14.3093
60.375     524     14.304
60.38     490     14.29
60.385     476     14.2794
60.39     505     14.2847
60.395     520     14.2952
60.4     480     14.2987
60.405     468     14.2952
60.41     498     14.304
60.415     512     14.3075
60.42     483     14.2987
60.425     465     14.3058
60.43     494     14.304
60.435     512     14.3128
60.44     484     14.3005
60.445     469     14.297
60.45     494     14.3005
60.455     514     14.2918
60.46     480     14.2952
60.465     466     14.304
60.47     495     14.2969
60.475     513     14.2987
60.48     479     14.3022
60.485     460     14.2935
60.49     500     14.2952
60.495     531     14.2918
60.5     524     14.2865
60.505     570     14.2865
60.51     675     14.276
60.515     744     14.2795
60.52     707     14.2742
60.525     634     14.297
60.53     613     14.304
60.535     580     14.2952
60.54     513     14.304
60.545     482     14.2935
60.55     510     14.2952
60.555     518     14.2918
60.56     489     14.2918
60.565     464     14.2918
60.57     497     14.297
60.575     505     14.2987
60.58     482     14.2987
60.585     465     14.29
60.59     495     14.2935
60.595     510     14.2883
60.6     479     14.2935
60.605     464     14.3076
60.61     495     14.3076
60.615     510     14.3111
60.62     480     14.3233
60.625     465     14.3215
60.63     496     14.3145
60.635     508     14.3093
60.64     476     14.3233
60.645     465     14.3128
60.65     492     14.3233
60.655     509     14.318
60.66     478     14.3162
60.665     465     14.3215
60.67     495     14.3075
60.675     512     14.2935
60.68     482     14.3004
60.685     469     14.3075
60.69     502     14.3005
60.695     511     14.3128
60.7     484     14.3145
60.705     474     14.3129
60.71     506     14.3111
60.715     524     14.3111
60.72     494     14.304
60.725     481     14.304
60.73     517     14.2987
60.735     532     14.3005
60.74     508     14.3058
60.745     498     14.3111
60.75     534     14.3163
60.755     552     14.3023
60.76     525     14.3093
60.765     519     14.3093
60.77     554     14.3128
60.775     568     14.304
60.78     540     14.304
60.785     534     14.3321
60.79     568     14.3339
60.795     577     14.3321
60.8     543     14.3198
60.805     541     14.3321
60.81     567     14.3233
60.815     572     14.318
60.82     535     14.3268
60.825     515     14.3461
60.83     541     14.3514
60.835     545     14.3426
60.84     506     14.3373
60.845     494     14.3373
60.85     517     14.3198
60.855     528     14.3058
60.86     497     14.3198
60.865     479     14.3286
60.87     507     14.3286
60.875     519     14.3339
60.88     487     14.3286
60.885     476     14.3233
60.89     504     14.3233
60.895     513     14.3215
60.9     486     14.318
60.905     478     14.3268
60.91     505     14.3408
60.915     514     14.3321
60.92     485     14.3286
60.925     475     14.3321
60.93     503     14.3268
60.935     516     14.318
60.94     488     14.3163
60.945     476     14.3233
60.95     502     14.3145
60.955     517     14.3286
60.96     480     14.3286
60.965     476     14.3373
60.97     505     14.3408
60.975     518     14.3356
60.98     486     14.3303
60.985     474     14.3443
60.99     505     14.3303
60.995     515     14.3303
61     486     14.339
61.005     476     14.3461
61.01     503     14.3373
61.015     517     14.3303
61.02     485     14.3321
61.025     476     14.3373
61.03     505     14.3233
61.035     509     14.3198
61.04     482     14.3304
61.045     470     14.3373
61.05     505     14.3444
61.055     517     14.3497
61.06     482     14.3479
61.065     472     14.3426
61.07     502     14.3286
61.075     513     14.3251
61.08     479     14.3145
61.085     467     14.3075
61.09     501     14.304
61.095     509     14.3145
61.1     481     14.3111
61.105     470     14.3198
61.11     502     14.3286
61.115     511     14.3233
61.12     476     14.3286
61.125     470     14.3286
61.13     498     14.3373
61.135     512     14.3321
61.14     480     14.3233
61.145     467     14.3163
61.15     497     14.3145
61.155     510     14.3145
61.16     478     14.3058
61.165     468     14.318
61.17     499     14.3162
61.175     510     14.318
61.18     480     14.3075
61.185     468     14.3093
61.19     494     14.3058
61.195     513     14.3111
61.2     480     14.3058
61.205     473     14.2935
61.21     501     14.2901
61.215     511     14.3023
61.22     476     14.3058
61.225     468     14.3111
61.23     499     14.3233
61.235     506     14.3268
61.24     478     14.318
61.245     469     14.318
61.25     497     14.3233
61.255     506     14.3145
61.26     479     14.3163
61.265     467     14.3216
61.27     500     14.3163
61.275     509     14.318
61.28     476     14.3093
61.285     468     14.3058
61.29     494     14.3076
61.295     506     14.3059
61.3     477     14.3181
61.305     470     14.3181
61.31     498     14.3129
61.315     509     14.3216
61.32     479     14.3251
61.325     473     14.3321
61.33     499     14.3198
61.335     504     14.318
61.34     481     14.3233
61.345     472     14.3198
61.35     496     14.3198
61.355     516     14.3145
61.36     485     14.3128
61.365     476     14.3145
61.37     508     14.304
61.375     513     14.2987
61.38     486     14.3075
61.385     477     14.3093
61.39     508     14.3058
61.395     513     14.3111
61.4     482     14.3129
61.405     474     14.3076
61.41     508     14.3111
61.415     512     14.3058
61.42     479     14.297
61.425     476     14.3005
61.43     504     14.304
61.435     508     14.2952
61.44     477     14.3023
61.445     465     14.3023
61.45     500     14.3094
61.455     502     14.3076
61.46     469     14.3111
61.465     466     14.3093
61.47     499     14.3128
61.475     503     14.3093
61.48     473     14.3233
61.485     469     14.3233
61.49     499     14.3286
61.495     507     14.3198
61.5     474     14.3198
61.505     472     14.3145
61.51     501     14.3145
61.515     505     14.3093
61.52     470     14.3145
61.525     467     14.3339
61.53     519     14.3286
61.535     549     14.3163
61.54     565     14.3163
61.545     634     14.3198
61.55     733     14.297
61.555     742     14.2848
61.56     647     14.2883
61.565     593     14.3076
61.57     582     14.3076
61.575     545     14.3076
61.58     495     14.3076
61.585     486     14.297
61.59     513     14.304
61.595     520     14.297
61.6     482     14.3023
61.605     475     14.3005
61.61     504     14.3145
61.615     509     14.3145
61.62     478     14.3216
61.625     472     14.3145
61.63     501     14.3145
61.635     511     14.304
61.64     478     14.3111
61.645     474     14.3145
61.65     504     14.3233
61.655     508     14.3251
61.66     476     14.3251
61.665     473     14.3339
61.67     503     14.3426
61.675     509     14.3321
61.68     480     14.3321
61.685     467     14.3356
61.69     500     14.3268
61.695     513     14.3215
61.7     478     14.339
61.705     473     14.3426
61.71     505     14.3303
61.715     514     14.3286
61.72     480     14.3321
61.725     478     14.3373
61.73     508     14.3286
61.735     513     14.3198
61.74     487     14.3216
61.745     482     14.3373
61.75     514     14.3391
61.755     525     14.3391
61.76     494     14.3391
61.765     491     14.3286
61.77     526     14.3251
61.775     533     14.3058
61.78     506     14.3093
61.785     504     14.3093
61.79     540     14.3128
61.795     552     14.3093
61.8     523     14.318
61.805     524     14.3233
61.81     563     14.3286
61.815     571     14.3233
61.82     540     14.3286
61.825     540     14.3286
61.83     574     14.3321
61.835     575     14.3233
61.84     539     14.3373
61.845     540     14.3304
61.85     565     14.3286
61.855     566     14.3216
61.86     527     14.3321
61.865     511     14.3321
61.87     541     14.3303
61.875     540     14.3356
61.88     497     14.3268
61.885     490     14.3286
61.89     519     14.3339
61.895     521     14.3216
61.9     490     14.3286
61.905     480     14.3163
61.91     507     14.3181
61.915     516     14.3181
61.92     480     14.3198
61.925     476     14.3357
61.93     506     14.3461
61.935     516     14.3461
61.94     482     14.3268
61.945     480     14.3286
61.95     516     14.3251
61.955     515     14.3304
61.96     480     14.3251
61.965     477     14.3269
61.97     509     14.3251
61.975     514     14.3251
61.98     483     14.3233
61.985     479     14.3145
61.99     511     14.3163
61.995     512     14.3129
62     477     14.3234
62.005     483     14.3322
62.01     513     14.3357
62.015     516     14.3304
62.02     484     14.3391
62.025     481     14.3408
62.03     510     14.3373
62.035     512     14.3286
62.04     479     14.3321
62.045     480     14.3357
62.05     513     14.3391
62.055     515     14.3268
62.06     483     14.3321
62.065     479     14.318
62.07     508     14.318
62.075     513     14.3128
62.08     481     14.3128
62.085     480     14.3145
62.09     506     14.3145
62.095     512     14.3198
62.1     481     14.3251
62.105     477     14.3181
62.11     505     14.3269
62.115     516     14.3111
62.12     481     14.3058
62.125     476     14.3093
62.13     506     14.3111
62.135     515     14.3058
62.14     481     14.3058
62.145     474     14.3198
62.15     504     14.3181
62.155     513     14.3094
62.16     475     14.3163
62.165     475     14.3145
62.17     508     14.3145
62.175     509     14.3093
62.18     480     14.3233
62.185     477     14.3286
62.19     506     14.3233
62.195     513     14.3145
62.2     480     14.3111
62.205     473     14.3145
62.21     503     14.3145
62.215     508     14.3093
62.22     477     14.318
62.225     479     14.3304
62.23     504     14.3286
62.235     515     14.3111
62.24     478     14.3058
62.245     478     14.297
62.25     509     14.3023
62.255     513     14.2935
62.26     483     14.2935
62.265     475     14.3111
62.27     509     14.3058
62.275     512     14.3163
62.28     480     14.3058
62.285     477     14.2952
62.29     511     14.304
62.295     514     14.2988
62.3     481     14.304
62.305     482     14.3111
62.31     514     14.3198
62.315     513     14.318
62.32     482     14.3198
62.325     481     14.3145
62.33     509     14.318
62.335     517     14.3128
62.34     486     14.3111
62.345     481     14.3145
62.35     515     14.3233
62.355     515     14.3198
62.36     486     14.3286
62.365     483     14.3373
62.37     518     14.3268
62.375     518     14.3268
62.38     484     14.3268
62.385     484     14.3303
62.39     516     14.3215
62.395     518     14.3215
62.4     481     14.3303
62.405     482     14.3373
62.41     517     14.3285
62.415     518     14.3198
62.42     485     14.3268
62.425     483     14.3145
62.43     515     14.318
62.435     517     14.3145
62.44     481     14.3198
62.445     482     14.3321
62.45     516     14.3373
62.455     513     14.3444
62.46     486     14.3391
62.465     485     14.3339
62.47     515     14.3321
62.475     516     14.3093
62.48     485     14.2987
62.485     488     14.304
62.49     523     14.304
62.495     523     14.3128
62.5     491     14.3128
62.505     487     14.318
62.51     524     14.3268
62.515     526     14.3268
62.52     492     14.3145
62.525     489     14.3321
62.53     520     14.3321
62.535     520     14.318
62.54     488     14.3145
62.545     486     14.3198
62.55     517     14.3198
62.555     519     14.3093
62.56     484     14.3145
62.565     480     14.3128
62.57     512     14.3162
62.575     514     14.3162
62.58     480     14.3057
62.585     479     14.3093
62.59     512     14.318
62.595     512     14.304
62.6     476     14.2918
62.605     478     14.2935
62.61     514     14.2935
62.615     516     14.297
62.62     479     14.3005
62.625     482     14.3093
62.63     513     14.3321
62.635     515     14.3268
62.64     480     14.325
62.645     479     14.318
62.65     507     14.318
62.655     520     14.3145
62.66     507     14.3128
62.665     543     14.3058
62.67     634     14.3145
62.675     705     14.3093
62.68     724     14.3128
62.685     684     14.304
62.69     662     14.3058
62.695     618     14.2988
62.7     538     14.3111
62.705     505     14.3129
62.71     527     14.3163
62.715     526     14.3233
62.72     491     14.3233
62.725     491     14.3233
62.73     515     14.318
62.735     519     14.3128
62.74     484     14.318
62.745     484     14.3233
62.75     515     14.3162
62.755     511     14.3128
62.76     482     14.3162
62.765     481     14.3022
62.77     514     14.3022
62.775     514     14.311
62.78     481     14.311
62.785     484     14.3128
62.79     513     14.3215
62.795     513     14.3215
62.8     483     14.3356
62.805     482     14.3321
62.81     514     14.3268
62.815     516     14.3215
62.82     481     14.3197
62.825     482     14.3197
62.83     516     14.3197
62.835     518     14.318
62.84     483     14.325
62.845     484     14.325
62.85     518     14.3286
62.855     517     14.3233
62.86     486     14.325
62.865     491     14.3285
62.87     524     14.3232
62.875     519     14.3197
62.88     493     14.346
62.885     495     14.3478
62.89     534     14.3548
62.895     532     14.3478
62.9     500     14.3478
62.905     508     14.3425
62.91     550     14.346
62.915     551     14.346
62.92     516     14.3548
62.925     523     14.3741
62.93     566     14.3706
62.935     563     14.3478
62.94     534     14.3566
62.945     546     14.3356
62.95     584     14.3303
62.955     579     14.3303
62.96     545     14.339
62.965     552     14.3478
62.97     585     14.3356
62.975     579     14.339
62.98     543     14.3443
62.985     537     14.3338
62.99     563     14.3425
62.995     552     14.339
63     511     14.3425
63.005     511     14.3618
63.01     536     14.3653
63.015     526     14.3549
63.02     496     14.3618
63.025     496     14.3706
63.03     525     14.3566
63.035     518     14.3566
63.04     484     14.3584
63.045     486     14.3618
63.05     512     14.3741
63.055     511     14.3689
63.06     481     14.3846
63.065     484     14.3881
63.07     515     14.3653
63.075     514     14.3636
63.08     482     14.3688
63.085     480     14.3741
63.09     512     14.3653
63.095     511     14.3671
63.1     473     14.3723
63.105     480     14.3723
63.11     511     14.3723
63.115     513     14.3548
63.12     477     14.3548
63.125     485     14.3548
63.13     512     14.3513
63.135     511     14.3531
63.14     478     14.3566
63.145     483     14.3601
63.15     520     14.3653
63.155     513     14.3671
63.16     479     14.3706
63.165     486     14.3636
63.17     520     14.3601
63.175     513     14.3408
63.18     476     14.3408
63.185     482     14.3408
63.19     518     14.3443
63.195     510     14.346
63.2     480     14.3425
63.205     479     14.346
63.21     517     14.3495
63.215     511     14.346
63.22     481     14.3425
63.225     483     14.3513
63.23     518     14.3548
63.235     516     14.332
63.24     484     14.3408
63.245     487     14.3373
63.25     516     14.3338
63.255     514     14.3285
63.26     480     14.3373
63.265     482     14.3355
63.27     517     14.332
63.275     513     14.3355
63.28     477     14.3302
63.285     482     14.3285
63.29     521     14.3285
63.295     513     14.3232
63.3     479     14.3057
63.305     483     14.3128
63.31     515     14.3197
63.315     509     14.3145
63.32     480     14.3145
63.325     484     14.3338
63.33     519     14.3373
63.335     517     14.3443
63.34     478     14.3302
63.345     483     14.3267
63.35     516     14.3285
63.355     507     14.325
63.36     482     14.3303
63.365     483     14.3285
63.37     513     14.3373
63.375     516     14.332
63.38     481     14.332
63.385     486     14.3232
63.39     519     14.3197
63.395     510     14.3268
63.4     476     14.339
63.405     482     14.3408
63.41     517     14.3338
63.415     506     14.3425
63.42     475     14.3495
63.425     485     14.3285
63.43     514     14.339
63.435     513     14.3355
63.44     472     14.3373
63.445     484     14.332
63.45     514     14.3373
63.455     506     14.3267
63.46     475     14.3355
63.465     480     14.3215
63.47     513     14.3215
63.475     510     14.3215
63.48     475     14.3215
63.485     484     14.3267
63.49     515     14.332
63.495     504     14.3232
63.5     478     14.3408
63.505     481     14.325
63.51     511     14.332
63.515     504     14.3232
63.52     473     14.3215
63.525     480     14.318
63.53     513     14.3215
63.535     506     14.3145
63.54     480     14.3285
63.545     491     14.3285
63.55     517     14.3338
63.555     507     14.3338
63.56     482     14.332
63.565     486     14.339
63.57     517     14.3215
63.575     509     14.339
63.58     477     14.3495
63.585     483     14.3583
63.59     520     14.3495
63.595     507     14.346
63.6     477     14.339
63.605     481     14.3443
63.61     512     14.339
63.615     503     14.3355
63.62     468     14.3495
63.625     474     14.3688
63.63     509     14.3653
63.635     500     14.3548
63.64     471     14.3495
63.645     469     14.3373
63.65     508     14.332
63.655     499     14.332
63.66     466     14.346
63.665     475     14.3513
63.67     502     14.3513
63.675     497     14.3548
63.68     472     14.3408
63.685     476     14.3408
63.69     507     14.339
63.695     494     14.3373
63.7     457     14.3443
63.705     476     14.3601
63.71     539     14.3636
63.715     563     14.3478
63.72     600     14.3583
63.725     676     14.3583
63.73     757     14.3443
63.735     696     14.3408
63.74     619     14.3548
63.745     584     14.3548
63.75     566     14.3688
63.755     518     14.3618
63.76     476     14.3776
63.765     489     14.3776
63.77     518     14.3723
63.775     508     14.3671
63.78     475     14.3723
63.785     487     14.3671
63.79     512     14.3671
63.795     499     14.3671
63.8     465     14.3846
63.805     476     14.3864
63.81     508     14.3793
63.815     503     14.3776
63.82     471     14.3776
63.825     480     14.3741
63.83     509     14.3776
63.835     503     14.3846
63.84     472     14.3899
63.845     482     14.3987
63.85     510     14.3934
63.855     500     14.3952
63.86     471     14.4057
63.865     480     14.3969
63.87     511     14.3881
63.875     499     14.3741
63.88     471     14.3671
63.885     482     14.3723
63.89     510     14.3758
63.895     503     14.3776
63.9     475     14.3794
63.905     484     14.3899
63.91     517     14.3916
63.915     504     14.3916
63.92     475     14.3969
63.925     486     14.4004
63.93     521     14.4092
63.935     513     14.3829
63.94     482     14.3846
63.945     495     14.3881
63.95     528     14.3934
63.955     525     14.3846
63.96     497     14.3864
63.965     506     14.3951
63.97     543     14.3951
63.975     538     14.3969
63.98     510     14.3899
63.985     524     14.3951
63.99     564     14.3969
63.995     556     14.3969
64     530     14.3794
64.005     542     14.3759
64.01     572     14.3864
64.015     563     14.3846
64.02     532     14.4022
64.025     537     14.4109
64.03     563     14.4109
64.035     544     14.4197
64.04     505     14.4092
64.045     513     14.4057
64.05     540     14.4127
64.055     519     14.4039
64.06     487     14.4127
64.065     489     14.4127
64.07     518     14.4109
64.075     505     14.4074
64.08     471     14.4057
64.085     481     14.4039
64.09     510     14.3987
64.095     495     14.4022
64.1     462     14.418
64.105     477     14.418
64.11     507     14.4198
64.115     498     14.4267
64.12     459     14.4267
64.125     477     14.4162
64.13     508     14.4109
64.135     495     14.4127
64.14     466     14.4215
64.145     475     14.4162
64.15     509     14.4074
64.155     498     14.4057
64.16     463     14.4057
64.165     475     14.3899
64.17     505     14.3881
64.175     500     14.3916
64.18     465     14.3934
64.185     478     14.3899
64.19     507     14.3934
64.195     497     14.4039
64.2     469     14.3899
64.205     479     14.3829
64.21     505     14.3899
64.215     495     14.3899
64.22     464     14.3811
64.225     474     14.3794
64.23     505     14.3846
64.235     491     14.3777
64.24     465     14.3811
64.245     476     14.3917
64.25     506     14.3917
64.255     495     14.3864
64.26     465     14.3846
64.265     466     14.3899
64.27     503     14.3881
64.275     489     14.3881
64.28     459     14.3987
64.285     473     14.4092
64.29     508     14.3987
64.295     488     14.4005
64.3     455     14.3917
64.305     472     14.3987
64.31     504     14.3881
64.315     489     14.3881
64.32     461     14.4039
64.325     471     14.4039
64.33     504     14.4039
64.335     490     14.3864
64.34     461     14.3899
64.345     471     14.3777
64.35     507     14.3777
64.355     492     14.3654
64.36     461     14.3864
64.365     475     14.3882
64.37     508     14.3864
64.375     492     14.3724
64.38     463     14.3777
64.385     475     14.3759
64.39     504     14.3706
64.395     492     14.3689
64.4     458     14.3934
64.405     478     14.4005
64.41     507     14.4005
64.415     494     14.397
64.42     461     14.4039
64.425     475     14.3934
64.43     505     14.3899
64.435     493     14.4005
64.44     459     14.3952
64.445     474     14.3934
64.45     500     14.4092
64.455     490     14.4005
64.46     463     14.418
64.465     472     14.4233
64.47     505     14.4215
64.475     489     14.4144
64.48     464     14.4302
64.485     478     14.4162
64.49     508     14.425
64.495     491     14.4285
64.5     463     14.4302
64.505     479     14.4355
64.51     508     14.4197
64.515     491     14.418
64.52     464     14.418
64.525     477     14.4127
64.53     510     14.4127
64.535     492     14.411
64.54     464     14.418
64.545     480     14.4285
64.55     507     14.4303
64.555     492     14.4198
64.56     464     14.4285
64.565     479     14.4198
64.57     513     14.4145
64.575     496     14.4039
64.58     467     14.3987
64.585     481     14.3987
64.59     508     14.4127
64.595     494     14.4039
64.6     468     14.4127
64.605     485     14.4267
64.61     517     14.4215
64.615     503     14.4198
64.62     474     14.4233
64.625     488     14.4267
64.63     522     14.4267
64.635     502     14.4145
64.64     470     14.4163
64.645     487     14.4057
64.65     516     14.4145
64.655     498     14.4057
64.66     470     14.4127
64.665     485     14.4162
64.67     511     14.4162
64.675     498     14.4127
64.68     469     14.4109
64.685     480     14.4145
64.69     505     14.4057
64.695     489     14.4039
64.7     458     14.397
64.705     471     14.3935
64.71     508     14.4022
64.715     490     14.397
64.72     460     14.4145
64.725     475     14.4198
64.73     505     14.4267
64.735     489     14.4162
64.74     464     14.4215
64.745     476     14.4198
64.75     506     14.4145
64.755     494     14.4145
64.76     460     14.4145
64.765     468     14.4163
64.77     499     14.4198
64.775     508     14.418
64.78     497     14.4127
64.785     572     14.4145
64.79     660     14.404
64.795     716     14.4128
64.8     701     14.4128
64.805     660     14.4128
64.81     639     14.4128
64.815     573     14.4285
64.82     501     14.4198
64.825     498     14.411
64.83     521     14.4092
64.835     504     14.4163
64.84     471     14.4145
64.845     482     14.4092
64.85     508     14.4092
64.855     486     14.4039
64.86     464     14.418
64.865     478     14.4039
64.87     508     14.3987
64.875     492     14.3987
64.88     458     14.4005
64.885     477     14.4022
64.89     502     14.4092
64.895     489     14.4216
64.9     462     14.4075
64.905     477     14.4163
64.91     504     14.4022
64.915     486     14.4092
64.92     457     14.4092
64.925     479     14.3952
64.93     509     14.4039
64.935     487     14.411
64.94     462     14.411
64.945     477     14.4075
64.95     507     14.404
64.955     494     14.411
64.96     462     14.4127
64.965     481     14.4092
64.97     510     14.4092
64.975     497     14.4092
64.98     469     14.4267
64.985     485     14.432
64.99     515     14.4233
64.995     499     14.4163
65     478     14.4198
65.005     491     14.4198
65.01     517     14.4127
65.015     511     14.4233
65.02     488     14.4338
65.025     506     14.4373
65.03     540     14.425
65.035     525     14.4198
65.04     503     14.4198
65.045     523     14.4022
65.05     562     14.4022
65.055     547     14.4022
65.06     522     14.4075
65.065     545     14.4075
65.07     571     14.4145
65.075     559     14.404
65.08     534     14.4057
65.085     552     14.4005
65.09     577     14.4005
65.095     550     14.4075
65.1     519     14.4057
65.105     531     14.425
65.11     554     14.4198
65.115     522     14.4216
65.12     494     14.4198
65.125     502     14.4233
65.13     528     14.4145
65.135     503     14.4128
65.14     472     14.4198
65.145     490     14.425
65.15     514     14.425
65.155     488     14.425
65.16     465     14.4338
65.165     484     14.4426
65.17     512     14.4285
65.175     490     14.418
65.18     463     14.4373
65.185     481     14.432
65.19     510     14.4233
65.195     487     14.4267
65.2     464     14.4338
65.205     481     14.4267
65.21     504     14.4233
65.215     489     14.4163
65.22     461     14.4233
65.225     479     14.4075
65.23     509     14.4057
65.235     489     14.404
65.24     465     14.4198
65.245     480     14.4181
65.25     509     14.4268
65.255     488     14.4216
65.26     463     14.411
65.265     482     14.411
65.27     508     14.4022
65.275     489     14.3917
65.28     460     14.3882
65.285     482     14.3864
65.29     508     14.4005
65.295     487     14.3882
65.3     460     14.397
65.305     480     14.411
65.31     507     14.4039
65.315     483     14.4022
65.32     461     14.4057
65.325     480     14.4145
65.33     505     14.4145
65.335     484     14.4022
65.34     458     14.4093
65.345     474     14.3988
65.35     504     14.397
65.355     481     14.3882
65.36     460     14.397
65.365     480     14.3952
65.37     503     14.4005
65.375     483     14.3864
65.38     459     14.3935
65.385     476     14.397
65.39     504     14.3917
65.395     483     14.3829
65.4     458     14.376
65.405     477     14.369
65.41     505     14.376
65.415     481     14.376
65.42     458     14.3935
65.425     476     14.4022
65.43     505     14.4057
65.435     482     14.3864
65.44     458     14.3917
65.445     479     14.39
65.45     501     14.3847
65.455     476     14.39
65.46     452     14.39
65.465     473     14.3988
65.47     502     14.3935
65.475     480     14.397
65.48     459     14.3882
65.485     477     14.39
65.49     502     14.3865
65.495     481     14.3953
65.5     456     14.3953
65.505     478     14.4006
65.51     502     14.404
65.515     483     14.4075
65.52     456     14.4057
65.525     476     14.3935
65.53     504     14.3917
65.535     479     14.397
65.54     455     14.3935
65.545     478     14.397
65.55     507     14.3952
65.555     483     14.3864
65.56     459     14.3811
65.565     480     14.3864
65.57     500     14.3759
65.575     479     14.3811
65.58     458     14.3829
65.585     479     14.3882
65.59     500     14.3935
65.595     484     14.3935
65.6     461     14.39
65.605     479     14.3882
65.61     498     14.3847
65.615     482     14.3777
65.62     455     14.3742
65.625     475     14.3777
65.63     505     14.3742
65.635     482     14.3795
65.64     456     14.3847
65.645     480     14.3847
65.65     502     14.3812
65.655     480     14.3882
65.66     458     14.3829
65.665     479     14.3811
65.67     504     14.3864
65.675     480     14.3935
65.68     457     14.4022
65.685     481     14.397
65.69     507     14.4005
65.695     485     14.4005
65.7     459     14.3917
65.705     479     14.3882
65.71     505     14.3864
65.715     482     14.3917
65.72     464     14.4092
65.725     488     14.4022
65.73     510     14.4022
65.735     487     14.397
65.74     468     14.3847
65.745     490     14.3847
65.75     513     14.3795
65.755     490     14.3795
65.76     460     14.3917
65.765     485     14.3847
65.77     509     14.3935
65.775     482     14.3882
65.78     461     14.3777
65.785     483     14.3811
65.79     504     14.3795
65.795     482     14.3829
65.8     460     14.397
65.805     479     14.4005
65.81     502     14.397
65.815     474     14.397
65.82     454     14.397
65.825     474     14.3864
65.83     499     14.3864
65.835     478     14.3882
65.84     455     14.3935
65.845     477     14.4005
65.85     499     14.4022
65.855     476     14.411
65.86     456     14.4145
65.865     480     14.4145
65.87     502     14.4092
65.875     470     14.4092
65.88     451     14.4127
65.885     489     14.4127
65.89     538     14.4074
65.895     553     14.4127
65.9     597     14.4092
65.905     697     14.4039
65.91     749     14.4022
65.915     665     14.4005
65.92     589     14.4057
65.925     570     14.3935
65.93     553     14.3935
65.935     506     14.3988
65.94     473     14.4057
65.945     494     14.4128
65.95     510     14.4181
65.955     484     14.4163
65.96     459     14.411
65.965     482     14.4057
65.97     501     14.3917
65.975     479     14.3864
65.98     456     14.3864
65.985     478     14.3864
65.99     504     14.3952
65.995     482     14.3917
66     456     14.4005
66.005     479     14.4145
