Time      ECG     TEB
3.635     524     21.6038
3.64     519     21.6111
3.645     532     21.618
3.65     512     21.6075
3.655     511     21.604
3.66     516     21.6006
3.665     501     21.6267
3.67     503     21.6111
3.675     511     21.6129
3.68     499     21.6269
3.685     495     21.6232
3.69     506     21.6198
3.695     495     21.6111
3.7     495     21.625
3.705     488     21.5707
3.71     488     21.5619
3.715     500     21.6215
3.72     489     21.6161
3.725     496     21.639
3.73     500     21.6301
3.735     485     21.6475
3.74     495     21.6407
3.745     496     21.6579
3.75     492     21.6284
3.755     496     21.5969
3.76     491     21.6023
3.765     488     21.6127
3.77     500     21.6127
3.775     491     21.6075
3.78     495     21.6127
3.785     494     21.618
3.79     496     21.6303
3.795     495     21.6215
3.8     488     21.6301
3.805     500     21.6407
3.81     496     21.6319
3.815     488     21.6163
3.82     495     21.6214
3.825     491     21.6214
3.83     488     21.6319
3.835     500     21.6215
3.84     491     21.6267
3.845     496     21.6319
3.85     498     21.6181
3.855     489     21.6355
3.86     488     21.6303
3.865     496     21.6407
3.87     488     21.6338
3.875     485     21.5624
3.88     496     21.6144
3.885     496     21.6737
3.89     496     21.6074
3.895     496     21.6126
3.9     488     21.6161
3.905     492     21.6407
3.91     488     21.6547
3.915     492     21.6617
3.92     487     21.6905
3.925     496     21.6355
3.93     487     21.6389
3.935     479     21.6511
3.94     483     21.6424
3.945     488     21.6198
3.95     483     21.6511
3.955     496     21.6495
3.96     487     21.6478
3.965     488     21.6407
3.97     485     21.6407
3.975     479     21.6406
3.98     496     21.6687
3.985     496     21.6825
3.99     488     21.6843
3.995     485     21.6703
4     500     21.6809
4.005     496     21.6705
4.01     496     21.6632
4.015     500     21.6722
4.02     495     21.667
4.025     500     21.639
4.03     497     21.6582
4.035     504     21.6548
4.04     494     21.6617
4.045     512     21.6495
4.05     510     21.6338
4.055     511     21.6636
4.06     511     21.6442
4.065     497     21.6617
4.07     500     21.6338
4.075     495     21.634
4.08     491     21.6687
4.085     483     21.6582
4.09     487     21.6547
4.095     488     21.6651
4.1     480     21.6319
4.105     488     21.6215
4.11     479     21.6407
4.115     480     21.5708
4.12     488     21.6372
4.125     488     21.6336
4.13     480     21.6372
4.135     480     21.6372
4.14     479     21.6459
4.145     480     21.6478
4.15     487     21.639
4.155     499     21.6513
4.16     552     21.6023
4.165     630     21.6791
4.17     711     21.674
4.175     768     21.6722
4.18     724     21.6616
4.185     596     21.6617
4.19     539     21.6586
4.195     496     21.653
4.2     463     21.6809
4.205     468     21.6809
4.21     480     21.6862
4.215     480     21.6739
4.22     483     21.667
4.225     492     21.6424
4.23     484     21.6372
4.235     483     21.6284
4.24     490     21.6163
4.245     484     21.6687
4.25     487     21.6495
4.255     488     21.6685
4.26     488     21.6687
4.265     479     21.6338
4.27     498     21.6496
4.275     495     21.653
4.28     492     21.6634
4.285     496     21.6528
4.29     495     21.6582
4.295     502     21.6634
4.3     500     21.6722
4.305     500     21.6599
4.31     484     21.688
4.315     488     21.6478
4.32     503     21.6599
4.325     503     21.6703
4.33     500     21.6896
4.335     511     21.6808
4.34     508     21.6845
4.345     511     21.6899
4.35     512     21.6949
4.355     511     21.6915
4.36     501     21.6828
4.365     511     21.6985
4.37     513     21.6863
4.375     500     21.688
4.38     520     21.7003
4.385     520     21.6897
4.39     513     21.6968
4.395     511     21.6809
4.4     513     21.688
4.405     512     21.6722
4.41     516     21.6565
4.415     500     21.6273
4.42     504     21.6809
4.425     510     21.6845
4.43     503     21.6843
4.435     510     21.7123
4.44     510     21.6983
4.445     503     21.6862
4.45     504     21.6703
4.455     504     21.6495
4.46     488     21.6739
4.465     504     21.6495
4.47     489     21.6707
4.475     500     21.6599
4.48     496     21.6582
4.485     483     21.6651
4.49     481     21.6809
4.495     478     21.6914
4.5     483     21.6862
4.505     480     21.6756
4.51     488     21.7051
4.515     487     21.6862
4.52     475     21.6703
4.525     483     21.6896
4.53     495     21.6739
4.535     488     21.6897
4.54     487     21.6776
4.545     488     21.6774
4.55     496     21.667
4.555     487     21.6951
4.56     479     21.6776
4.565     495     21.6774
4.57     484     21.7141
4.575     495     21.6601
4.58     495     21.6424
4.585     484     21.6336
4.59     496     21.6406
4.595     494     21.6424
4.6     495     21.6459
4.605     487     21.6739
4.61     496     21.6826
4.615     485     21.6845
4.62     495     21.7088
4.625     485     21.6828
4.63     496     21.6252
4.635     487     21.6756
4.64     498     21.6703
4.645     496     21.6826
4.65     488     21.6791
4.655     488     21.6809
4.66     487     21.6809
4.665     484     21.6687
4.67     495     21.6651
4.675     484     21.6685
4.68     492     21.6737
4.685     488     21.686
4.69     484     21.6948
4.695     481     21.6754
4.7     492     21.7177
4.705     480     21.6896
4.71     481     21.6897
4.715     487     21.6931
4.72     495     21.6914
4.725     487     21.6826
4.73     494     21.7001
4.735     487     21.6774
4.74     491     21.6845
4.745     488     21.6776
4.75     488     21.6705
4.755     488     21.6653
4.76     476     21.6776
4.765     487     21.6532
4.77     487     21.6774
4.775     496     21.6791
4.78     488     21.6879
4.785     495     21.6703
4.79     495     21.6826
4.795     495     21.667
4.8     490     21.6411
4.805     502     21.6547
4.81     496     21.667
4.815     504     21.6633
4.82     504     21.6338
4.825     496     21.6687
4.83     496     21.6668
4.835     511     21.6774
4.84     508     21.6687
4.845     511     21.6756
4.85     508     21.6757
4.855     496     21.6845
4.86     491     21.6949
4.865     491     21.6949
4.87     488     21.7001
4.875     495     21.6879
4.88     496     21.674
4.885     487     21.6793
4.89     479     21.674
4.895     480     21.6845
4.9     488     21.702
4.905     480     21.7193
4.91     456     21.7353
4.915     486     21.6931
4.92     480     21.6914
4.925     479     21.6739
4.93     463     21.6739
4.935     479     21.6564
4.94     483     21.6808
4.945     524     21.6791
4.95     588     21.6931
4.955     664     21.7018
4.96     739     21.6914
4.965     783     21.6722
4.97     648     21.6688
4.975     560     21.6687
4.98     538     21.6914
4.985     481     21.7001
4.99     464     21.6966
4.995     468     21.6655
5     479     21.6862
5.005     492     21.7281
5.01     494     21.6793
5.015     488     21.6897
5.02     492     21.6931
5.025     487     21.6862
5.03     488     21.7001
5.035     491     21.7035
5.04     494     21.7193
5.045     487     21.7124
5.05     498     21.7106
5.055     500     21.7089
5.06     472     21.6985
5.065     480     21.6615
5.07     492     21.702
5.075     487     21.7072
5.08     496     21.723
5.085     493     21.7072
5.09     497     21.7195
5.095     507     21.7106
5.1     495     21.702
5.105     495     21.7001
5.11     503     21.7124
5.115     500     21.7175
5.12     495     21.7193
5.125     496     21.721
5.13     508     21.7473
5.135     510     21.7195
5.14     511     21.7508
5.145     511     21.7141
5.15     511     21.7229
5.155     519     21.7001
5.16     512     21.6985
5.165     508     21.6828
5.17     519     21.7247
5.175     516     21.6862
5.18     511     21.6932
5.185     519     21.702
5.19     514     21.7212
5.195     511     21.7124
5.2     512     21.7141
5.205     511     21.7072
5.21     510     21.7212
5.215     495     21.6966
5.22     501     21.7018
5.225     511     21.702
5.23     496     21.6966
5.235     508     21.6826
5.24     495     21.6949
5.245     497     21.6915
5.25     496     21.6985
5.255     489     21.6968
5.26     492     21.702
5.265     484     21.6897
5.27     494     21.7054
5.275     488     21.6948
5.28     484     21.7402
5.285     487     21.6703
5.29     488     21.7018
5.295     492     21.6843
5.3     498     21.7193
5.305     496     21.7089
5.31     488     21.7193
5.315     495     21.7229
5.32     496     21.7107
5.325     496     21.7372
5.33     487     21.7035
5.335     488     21.7035
5.34     485     21.7071
5.345     495     21.7106
5.35     496     21.7177
5.355     492     21.7177
5.36     480     21.6966
5.365     488     21.7369
5.37     480     21.768
5.375     487     21.6913
5.38     487     21.714
5.385     500     21.7175
5.39     496     21.7123
5.395     488     21.7158
5.4     487     21.7281
5.405     498     21.7141
5.41     489     21.7106
5.415     496     21.7054
5.42     482     21.6688
5.425     494     21.7124
5.43     481     21.7141
5.435     492     21.6966
5.44     482     21.702
5.445     483     21.6809
5.45     491     21.7157
5.455     492     21.6932
5.46     487     21.6757
5.465     492     21.6757
5.47     492     21.7018
5.475     494     21.7071
5.48     495     21.6931
5.485     488     21.7018
5.49     488     21.6966
5.495     488     21.6897
5.5     488     21.6914
5.505     484     21.6862
5.51     484     21.6862
5.515     479     21.7298
5.52     479     21.6931
5.525     481     21.6896
5.53     494     21.7072
5.535     493     21.6983
5.54     484     21.6897
5.545     480     21.6983
5.55     493     21.6897
5.555     480     21.6915
5.56     488     21.7193
5.565     480     21.7177
5.57     488     21.7369
5.575     492     21.6931
5.58     496     21.6914
5.585     504     21.7057
5.59     500     21.6897
5.595     500     21.7001
5.6     496     21.7264
5.605     507     21.7229
5.61     496     21.7281
5.615     510     21.7158
5.62     503     21.6896
5.625     511     21.6882
5.63     495     21.6774
5.635     496     21.6651
5.64     487     21.6808
5.645     504     21.7018
5.65     496     21.6931
5.655     498     21.6879
5.66     488     21.6687
5.665     464     21.6705
5.67     487     21.6722
5.675     480     21.6651
5.68     471     21.7212
5.685     480     21.6966
5.69     494     21.6985
5.695     491     21.7018
5.7     484     21.7209
5.705     484     21.6862
5.71     480     21.6897
5.715     472     21.6983
5.72     482     21.6547
5.725     497     21.6966
5.73     568     21.7177
5.735     638     21.7667
5.74     712     21.7193
5.745     794     21.7195
5.75     720     21.7212
5.755     600     21.7178
5.76     556     21.7092
5.765     520     21.7107
5.77     461     21.7335
5.775     465     21.7247
5.78     479     21.7369
5.785     483     21.7316
