Time      ECG     TEB
4.225     478     15.3211
4.23     499     15.3176
4.235     468     15.3439
4.24     451     15.3386
4.245     481     15.3474
4.25     493     15.3509
4.255     464     15.3457
4.26     452     15.3281
4.265     481     15.3369
4.27     499     15.3334
4.275     470     15.3334
4.28     455     15.3334
4.285     486     15.3369
4.29     508     15.3352
4.295     475     15.3229
4.3     452     15.3264
4.305     490     15.3194
4.31     510     15.3211
4.315     476     15.3334
4.32     465     15.3281
4.325     498     15.3422
4.33     521     15.3422
4.335     499     15.3475
4.34     482     15.3352
4.345     515     15.3335
4.35     537     15.3388
4.355     513     15.344
4.36     494     15.3423
4.365     530     15.3475
4.37     555     15.3371
4.375     525     15.3406
4.38     506     15.3301
4.385     533     15.3266
4.39     553     15.3354
4.395     519     15.3318
4.4     490     15.3371
4.405     517     15.3546
4.41     527     15.3651
4.415     487     15.3563
4.42     467     15.3615
4.425     490     15.3651
4.43     507     15.3651
4.435     474     15.3686
4.44     453     15.3686
4.445     482     15.3686
4.45     508     15.3686
4.455     473     15.3722
4.46     448     15.3774
4.465     474     15.3615
4.47     482     15.3739
4.475     460     15.3705
4.48     441     15.3722
4.485     482     15.3669
4.49     495     15.3705
4.495     462     15.3845
4.5     438     15.3897
4.505     474     15.3793
4.51     495     15.3669
4.515     462     15.3669
4.52     448     15.3722
4.525     484     15.3617
4.53     502     15.3652
4.535     463     15.3774
4.54     445     15.3722
4.545     483     15.3686
4.55     499     15.3511
4.555     461     15.3318
4.56     451     15.3143
4.565     479     15.3002
4.57     500     15.2879
4.575     459     15.2967
4.58     442     15.2879
4.585     479     15.2915
4.59     492     15.2739
4.595     457     15.2599
4.6     441     15.2511
4.605     478     15.2425
4.61     494     15.2318
4.615     459     15.2371
4.62     449     15.2459
4.625     483     15.2318
4.63     499     15.2231
4.635     465     15.2178
4.64     454     15.2003
4.645     477     15.1986
4.65     492     15.1915
4.655     456     15.1827
4.66     445     15.1827
4.665     480     15.181
4.67     502     15.1739
4.675     466     15.1775
4.68     449     15.1722
4.685     484     15.1511
4.69     494     15.139
4.695     459     15.1354
4.7     443     15.1162
4.705     484     15.1197
4.71     503     15.1162
4.715     470     15.0986
4.72     451     15.088
4.725     485     15.0758
4.73     503     15.0617
4.735     473     15.0459
4.74     449     15.0161
4.745     488     15.0073
4.75     505     14.9933
4.755     476     14.9845
4.76     451     14.9722
4.765     489     14.9722
4.77     507     14.9441
4.775     476     14.9301
4.78     455     14.9073
4.785     490     14.8845
4.79     509     14.8513
4.795     469     14.8232
4.8     456     14.8197
4.805     489     14.8109
4.81     501     14.8038
4.815     466     14.7793
4.82     459     14.7741
4.825     485     14.7653
4.83     496     14.7354
4.835     463     14.7354
4.84     443     14.7127
4.845     484     14.7022
4.85     502     14.6794
4.855     456     14.6512
4.86     447     14.639
4.865     484     14.6179
4.87     497     14.5987
4.875     462     14.5847
4.88     456     14.5654
4.885     482     14.5478
4.89     495     14.5338
4.895     457     14.511
4.9     441     14.4987
4.905     482     14.4899
4.91     481     14.4619
4.915     451     14.432
4.92     467     14.4162
4.925     523     14.4005
4.93     611     14.3917
4.935     628     14.3829
4.94     668     14.3864
4.945     701     14.3619
4.95     646     14.3479
4.955     561     14.3268
4.96     503     14.3145
4.965     509     14.2882
4.97     486     14.2794
4.975     448     14.2619
4.98     438     14.2479
4.985     471     14.2461
4.99     487     14.2356
4.995     452     14.2093
5     435     14.2093
5.005     472     14.1865
5.01     481     14.1795
5.015     443     14.1759
5.02     431     14.1707
5.025     467     14.1567
5.03     477     14.1602
5.035     441     14.1585
5.04     433     14.1322
5.045     467     14.1304
5.05     477     14.1164
5.055     443     14.1094
5.06     423     14.1076
5.065     461     14.0919
5.07     482     14.0919
5.075     439     14.0831
5.08     426     14.0727
5.085     464     14.0603
5.09     477     14.0534
5.095     441     14.0551
5.1     433     14.0428
5.105     472     14.0375
5.11     482     14.0393
5.115     445     14.0129
5.12     431     14.0077
5.125     477     13.992
5.13     485     13.9832
5.135     462     13.9744
5.14     444     13.9551
5.145     480     13.9499
5.15     494     13.9393
5.155     463     13.9393
5.16     446     13.9305
5.165     496     13.9217
5.17     510     13.9113
5.175     465     13.9008
5.18     465     13.8955
5.185     509     13.8867
5.19     520     13.8692
5.195     480     13.878
5.2     475     13.878
5.205     530     13.864
5.21     539     13.8604
5.215     496     13.8604
5.22     484     13.8499
5.225     527     13.8447
5.23     538     13.8482
5.235     497     13.8727
5.24     478     13.8604
5.245     504     13.8412
5.25     513     13.8341
5.255     454     13.8324
5.26     451     13.8096
5.265     494     13.7973
5.27     482     13.7956
5.275     446     13.792
5.28     437     13.7868
5.285     480     13.7956
5.29     476     13.7868
5.295     435     13.7763
5.3     433     13.7587
5.305     489     13.7535
5.31     489     13.7464
5.315     446     13.7483
5.32     443     13.7447
5.325     479     13.7395
5.33     481     13.7324
5.335     446     13.7219
5.34     440     13.7079
5.345     488     13.7062
5.35     486     13.6991
5.355     446     13.6939
5.36     437     13.6939
5.365     480     13.6851
5.37     481     13.6711
5.375     444     13.6799
5.38     433     13.6799
5.385     468     13.6694
5.39     483     13.6501
5.395     444     13.6431
5.4     447     13.6326
5.405     471     13.6274
5.41     473     13.6361
5.415     431     13.629
5.42     436     13.6186
5.425     471     13.6098
5.43     467     13.5922
5.435     437     13.5958
5.44     438     13.5799
5.445     485     13.5694
5.45     474     13.5711
5.455     422     13.5782
5.46     434     13.5799
5.465     470     13.5764
5.47     476     13.5642
5.475     437     13.5502
5.48     431     13.5431
5.485     473     13.5238
5.49     478     13.5098
5.495     429     13.4994
5.5     432     13.4941
5.505     478     13.4941
5.51     478     13.4906
5.515     433     13.487
5.52     438     13.4835
5.525     478     13.4766
5.53     484     13.459
5.535     436     13.459
5.54     430     13.4573
5.545     469     13.4397
5.55     473     13.431
5.555     437     13.4239
5.56     427     13.4134
5.565     467     13.3906
5.57     477     13.3942
5.575     422     13.3889
5.58     429     13.3837
5.585     469     13.3785
5.59     478     13.3732
5.595     411     13.3626
5.6     418     13.3626
5.605     473     13.3538
5.61     480     13.3398
5.615     403     13.331
5.62     418     13.3187
5.625     464     13.3153
5.63     462     13.3065
5.635     408     13.3065
5.64     414     13.3136
5.645     458     13.3084
5.65     448     13.2908
5.655     409     13.282
5.66     412     13.268
5.665     456     13.2592
5.67     457     13.254
5.675     408     13.2417
5.68     416     13.2469
5.685     476     13.2348
5.69     437     13.2365
5.695     403     13.2208
5.7     421     13.2172
5.705     491     13.2118
5.71     531     13.2277
5.715     555     13.2013
5.72     613     13.2101
5.725     699     13.2084
5.73     637     13.2032
5.735     532     13.2015
5.74     488     13.1927
5.745     496     13.1963
5.75     465     13.1911
5.755     415     13.184
5.76     422     13.1875
5.765     466     13.1683
5.77     456     13.1631
5.775     393     13.1578
5.78     404     13.1438
5.785     449     13.1386
5.79     444     13.1369
5.795     399     13.135
5.8     406     13.1263
5.805     448     13.1175
5.81     455     13.1244
5.815     408     13.1103
5.82     399     13.1122
5.825     452     13.0947
5.83     442     13.0947
5.835     396     13.0842
5.84     405     13.079
5.845     455     13.0754
5.85     454     13.0735
5.855     410     13.0771
5.86     406     13.07
5.865     454     13.0631
5.87     446     13.0667
5.875     398     13.0562
5.88     412     13.0474
5.885     449     13.0546
5.89     444     13.0614
5.895     398     13.065
5.9     403     13.0598
5.905     453     13.051
5.91     448     13.0422
5.915     404     13.0353
5.92     408     13.0353
5.925     462     13.0265
5.93     454     13.0265
5.935     412     13.037
5.94     419     13.023
5.945     467     13.0106
5.95     464     13.0054
5.955     419     12.9966
5.96     450     12.9914
5.965     485     12.9826
5.97     468     12.979
5.975     435     12.9914
5.98     446     12.9878
5.985     494     12.9966
5.99     493     12.9826
5.995     435     12.9774
6     448     12.9774
6.005     492     12.9738
6.01     478     12.981
6.015     437     12.9826
6.02     433     12.993
6.025     472     12.9862
6.03     457     12.9738
6.035     406     12.9738
6.04     410     12.967
6.045     453     12.9634
6.05     434     12.965
6.055     387     12.9686
6.06     401     12.9862
6.065     441     12.9738
6.07     433     12.9897
6.075     388     12.979
6.08     397     12.995
6.085     446     12.981
6.09     424     12.9757
6.095     387     12.9897
6.1     392     12.981
6.105     438     12.981
6.11     427     12.9897
6.115     383     12.9826
6.12     391     12.981
6.125     444     12.9686
6.13     424     12.9738
6.135     377     12.9738
6.14     393     12.9615
6.145     438     12.9686
6.15     423     12.965
6.155     399     12.9738
6.16     396     12.979
6.165     433     12.9755
6.17     422     12.979
6.175     379     12.9615
6.18     390     12.965
6.185     441     12.9458
6.19     416     12.9406
6.195     389     12.9458
6.2     396     12.9406
6.205     436     12.9458
6.21     420     12.9458
6.215     379     12.9422
6.22     397     12.9562
6.225     438     12.9598
6.23     418     12.951
6.235     381     12.9615
6.24     396     12.9598
6.245     433     12.9562
6.25     417     12.9491
6.255     370     12.9491
6.26     394     12.951
6.265     439     12.9491
6.27     418     12.9458
6.275     377     12.9475
6.28     393     12.9546
6.285     439     12.9546
6.29     421     12.9494
6.295     381     12.9475
6.3     391     12.9527
6.305     433     12.9334
6.31     422     12.9263
6.315     384     12.9351
6.32     410     12.928
6.325     439     12.9315
6.33     422     12.9263
6.335     385     12.9439
6.34     403     12.9475
6.345     439     12.9546
6.35     427     12.9422
6.355     390     12.9387
6.36     398     12.9387
6.365     436     12.9351
6.37     424     12.9403
6.375     376     12.9439
6.38     398     12.9439
6.385     435     12.9475
6.39     420     12.9475
6.395     369     12.9387
6.4     391     12.9368
