Time      ECG     TEB
2.965     504     19.0473
2.97     496     19.0298
2.975     500     19.0158
2.98     528     19.0351
2.985     559     19.0122
2.99     652     19.014
2.995     719     19.0158
3     776     19.0176
3.005     728     19.0036
3.01     600     19.0001
3.015     570     18.9878
3.02     543     18.995
3.025     503     19.0176
3.03     487     19.0141
3.035     481     19.0161
3.04     504     19.0159
3.045     511     18.9983
3.05     527     19.0054
3.055     508     19.0019
3.06     512     18.9721
3.065     519     18.9547
3.07     512     18.9809
3.075     520     18.9791
3.08     520     18.9879
3.085     520     19.0001
3.09     520     19.0141
3.095     513     19.0194
3.1     519     19.0194
3.105     519     19.0158
3.11     515     19.0351
3.115     520     19.0333
3.12     520     19.0334
3.125     519     19.0125
3.13     514     19.0054
3.135     516     19.0331
3.14     524     19.0229
3.145     536     19.0298
3.15     511     19.0367
3.155     513     19.0298
3.16     508     19.0333
3.165     512     19.0473
3.17     516     19.0403
3.175     511     19.0735
3.18     510     19.0491
3.185     512     19.0229
3.19     515     19.0387
3.195     509     19.0543
3.2     513     19.0596
3.205     512     19.0789
3.21     495     19.0543
3.215     492     19.1067
3.22     497     19.0909
3.225     511     19.084
3.23     503     19.0858
3.235     493     19.0807
3.24     508     19.098
3.245     495     19.1051
3.25     510     19.1015
3.255     504     19.1067
3.26     503     19.1137
3.265     504     19.1102
3.27     506     19.1102
3.275     487     19.1122
3.28     480     19.1436
3.285     488     19.1365
3.29     476     19.1418
3.295     486     19.154
3.3     479     19.1522
3.305     479     19.1557
3.31     480     19.1435
3.315     475     19.1471
3.32     488     19.1487
3.325     480     19.1504
3.33     480     19.1557
3.335     479     19.1486
3.34     480     19.1504
3.345     490     19.1417
3.35     488     19.1277
3.355     479     19.1277
3.36     488     19.1381
3.365     496     19.1504
3.37     480     19.1469
3.375     480     19.1575
3.38     480     19.154
3.385     464     19.1487
3.39     480     19.1731
3.395     480     19.1593
3.4     479     19.1749
3.405     479     19.1469
3.41     484     19.1697
3.415     464     19.1626
3.42     479     19.1697
3.425     468     19.1802
3.43     467     19.1557
3.435     480     19.168
3.44     464     19.1822
3.445     484     19.1853
3.45     464     19.1713
3.455     471     19.1959
3.46     480     19.1941
3.465     479     19.1817
3.47     487     19.1959
3.475     488     19.1924
3.48     476     19.2099
3.485     488     19.1819
